,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamUse_Rate,Electricity_Rate,NaturalGas_Rate,GFABuildingRate,GFAParkingRate,GFALargestPropertyUseRate,TotalUseTypeNumber,BuildingAge
2138,1,10,5,47.57507,-122.33349,1.0986122886681098,0.6931471805599453,10.231387437026681,19,,2833624.5,112.82,0.0,0.28814,0.71186,0.6931471805599453,0.0,0.5366044754532973,1.6094379124341003,100
2139,1,10,5,47.57459,-122.3339,0.6931471805599453,0.6931471805599453,9.95113420600348,21,,347437.6875,6.46,0.0,0.748,0.252,0.6931471805599453,0.0,0.48652268524281717,1.3862943611198906,79
2140,1,10,5,47.57619,-122.3339,0.6931471805599453,0.6931471805599453,10.16877063004443,19,,1608508.75,17.6,0.0,0.91394,0.08606,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,98
2141,1,20,5,47.57881,-122.33273,0.6931471805599453,0.6931471805599453,10.288579870836355,17,4.110873864173311,1486681.75,26.27,0.0,0.76812,0.23188,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,24
2143,1,20,5,47.57941,-122.3336,0.6931471805599453,1.0986122886681098,9.923339198238729,17,4.248495242049359,438557.0,12.17,0.0,0.54969,0.45031,0.6931471805599453,0.0,0.5511745464053869,1.0986122886681098,90
2144,1,17,5,47.57893,-122.33374,0.6931471805599453,0.6931471805599453,9.92627591416656,18,2.833213344056216,903541.875,6.3,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,90
2145,1,15,5,47.58168,-122.33369,0.6931471805599453,1.0986122886681098,10.158982120734663,35,,209698.7031,1.46,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
2146,1,11,5,47.58217,-122.33263,0.6931471805599453,1.0986122886681098,9.992916837362552,30,3.828641396489095,1074350.375,7.49,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,61
2147,1,20,5,47.58069,-122.3325,1.3862943611198906,0.6931471805599453,10.852535848648456,17,,3528086.75,66.77,0.0,0.74091,0.25909,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,28
2148,1,7,2,47.53419,-122.36624,0.6931471805599453,0.6931471805599453,10.68317933449626,14,4.499809670330265,3133849.5,106.35,0.0,0.41561,0.58439,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,46
2149,1,17,2,47.53419,-122.36624,0.6931471805599453,1.3862943611198906,10.51542467767053,18,3.295836866004329,1144267.5,7.98,0.0,1.0,0.0,0.6931471805599453,0.0,0.37640698050815125,0.6931471805599453,46
2150,2,10,2,47.53578,-122.36205,0.6931471805599453,1.0986122886681098,10.258781543397928,19,,3494929.5,92.7,0.0,0.5762,0.4238,0.6931471805599453,0.0,0.6891441792301272,1.0986122886681098,14
2151,1,20,2,47.53846,-122.36175,0.6931471805599453,1.0986122886681098,10.50783084142058,17,4.394449154672439,308400.4063,2.15,0.0,1.0,0.0,0.6931471805599453,0.0,0.7839243746180133,0.6931471805599453,34
2152,1,8,12,47.57269,-122.37056,0.6931471805599453,1.791759469228055,10.468147738930524,18,,1011965.375,7.05,0.0,1.0,0.0,0.6931471805599453,0.0,0.34419235963635103,1.0986122886681098,12
2155,3,3,8,47.69845,-122.30747,0.6931471805599453,0.6931471805599453,10.51058652847062,9,4.477336814478207,1564891.75,47.98,0.0,0.48656,0.51344,0.6931471805599453,0.0,0.7408176705090348,0.6931471805599453,57
2157,1,19,6,47.65231,-122.34217,0.6931471805599453,1.0986122886681098,10.628472489944825,2,,2839882.25,61.68,0.0,0.68034,0.31966,0.48910748304480717,0.3141828055042506,0.4941839154974267,1.0986122886681098,76
2159,1,20,5,47.55718,-122.33288,0.6931471805599453,0.6931471805599453,10.797348609444098,17,3.912023005428146,2100216.5,61.6,0.0,0.51536,0.48464,0.6931471805599453,0.0,0.48968982819577095,1.0986122886681098,75
2160,1,17,5,47.55658,-122.33322,0.6931471805599453,1.3862943611198906,10.679918337232811,18,1.3862943611198906,4416909.5,30.79,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,16
2162,1,14,2,47.52254,-122.36627,0.6931471805599453,0.6931471805599453,10.603262719386294,34,2.995732273553991,3740373.75,35.48,0.0,0.94553,0.05447,0.6931471805599453,0.0,0.6996807899734244,0.6931471805599453,26
2163,1,14,2,47.52254,-122.36627,0.6931471805599453,0.6931471805599453,10.17385814221302,34,4.382026634673881,1608884.25,37.61,0.0,0.6444,0.3556,0.6931471805599453,0.0,0.8052653120136375,0.6931471805599453,11
2166,2,10,2,47.52801,-122.36918,0.0,1.0986122886681098,10.212001134567842,24,,8054334.0,286.89,0.0,0.37909,0.62091,0.6931471805599453,0.0,0.7263256375323205,1.9459101490553132,41
2167,1,8,0,47.69766,-122.37346,0.6931471805599453,0.6931471805599453,10.649535484831526,20,,3275779.25,152.14,0.0,0.14449,0.85551,0.6931471805599453,0.0,0.25040846246222237,1.9459101490553132,90
2168,1,17,3,47.59657,-122.33394,0.6931471805599453,1.791759469228055,10.381304329495126,18,4.532599493153256,796042.375,11.44,0.0,0.83975,0.16025,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,106
2170,1,14,10,47.69061,-122.35731,0.6931471805599453,0.6931471805599453,10.839600519357369,34,4.564348191467836,1298039.875,14.17,0.0,0.91447,0.08553,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,63
2182,1,8,5,47.58452,-122.3337,0.6931471805599453,0.6931471805599453,10.203629181337648,19,,229856.4063,1.6,0.0,1.0,0.0,0.6931471805599453,0.0,0.28767957244865594,1.3862943611198906,100
2183,1,10,5,47.58787,-122.33365,0.6931471805599453,1.0986122886681098,9.940205135471292,21,,1001964.0,17.45,0.0,0.7736,0.2264,0.6931471805599453,0.0,0.4507443543069243,1.3862943611198906,81
2184,1,20,5,47.58903,-122.33361,0.6931471805599453,1.0986122886681098,10.616461869895815,17,,817255.875,27.83,0.0,0.41295,0.58705,0.6931471805599453,0.0,0.6325209962422897,1.0986122886681098,88
2185,1,17,5,47.59508,-122.33378,0.6931471805599453,1.0986122886681098,9.911009193934975,18,4.394449154672439,576174.125,4.02,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,96
2186,1,17,3,47.59639,-122.33368,0.6931471805599453,2.0794415416798357,10.491301994830229,18,3.713572066704308,1682454.875,11.73,0.0,1.0,0.0,0.6931471805599453,0.0,0.6286086594223741,0.6931471805599453,107
2187,1,20,5,47.59081,-122.33487,0.6931471805599453,1.0986122886681098,10.628060723095926,17,,2502081.0,96.62,0.0,0.31414,0.68586,0.6931471805599453,0.0,0.4629286605737722,1.3862943611198906,78
2188,1,11,5,47.58999,-122.33539,0.0,1.0986122886681098,10.103608096692797,30,,1232822.875,23.62,0.0,0.73588,0.26412,0.6931471805599453,0.0,0.49548861075575285,1.0986122886681098,79
2189,1,10,5,47.58788,-122.33458,0.6931471805599453,1.3862943611198906,10.22886272963353,19,,16808.90039,0.12,0.0,1.00001,0.0,0.6931471805599453,0.0,0.6379673961763419,1.0986122886681098,106
2190,1,17,5,47.58686,-122.33469,0.6931471805599453,0.6931471805599453,10.024864123702642,18,4.51085950651685,928584.875,9.65,0.0,0.92592,0.07408,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,89
2192,1,20,1,47.60192,-122.31641,0.6931471805599453,0.6931471805599453,9.90353755128617,17,2.9444389791664403,743528.125,33.52,0.0,0.17385,0.82615,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,90
2193,1,20,1,47.60224,-122.31529,0.6931471805599453,0.6931471805599453,10.645448706505872,17,,2070005.625,82.07,0.0,0.29182,0.70818,0.6931471805599453,0.0,0.6443560163900133,1.0986122886681098,62
2199,1,15,1,47.61234,-122.31628,0.6931471805599453,0.6931471805599453,10.096130658401954,35,,111969.7031,0.79,0.0,0.99804,0.00196,0.6931471805599453,0.0,0.6242203783189446,1.0986122886681098,54
2202,1,16,8,47.70178,-122.32352,0.6931471805599453,1.9459101490553132,12.40697467786825,36,4.61512051684126,11019641.0,292.8,0.0,0.57521,0.42479,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,7
2205,1,20,5,47.55608,-122.3388,0.6931471805599453,0.6931471805599453,10.11123316167024,17,,106918.0,0.75,0.0,1.0,0.0,0.6931471805599453,0.0,0.6545310845888525,0.6931471805599453,84
2206,1,10,5,47.55768,-122.33137,0.6931471805599453,1.3862943611198906,11.752461915490594,27,,3245111.5,22.62,0.0,1.0,0.0,0.28767957244865594,0.5108276237639907,0.5108276237639907,1.0986122886681098,7
2207,1,14,5,47.55772,-122.33017,0.6931471805599453,0.6931471805599453,10.52535353109111,34,4.248495242049359,1748644.5,58.36,0.0,0.42776,0.57224,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,52
2212,1,14,0,47.69274,-122.37602,0.6931471805599453,0.6931471805599453,10.141913727381494,34,2.4849066497880004,3027867.5,77.23,0.0,0.59828,0.40172,0.6931471805599453,0.0,0.6546765859973549,0.6931471805599453,23
2214,1,17,5,47.58462,-122.3347,0.0,1.3862943611198906,10.800656625202697,18,4.574710978503383,1441445.625,10.05,0.0,1.0,0.0,0.6931471805599453,0.0,0.50704649183391,1.0986122886681098,106
2215,1,20,5,47.58318,-122.3347,0.6931471805599453,1.0986122886681098,10.861131337893761,17,3.5553480614894135,586589.1875,25.15,0.0,0.22183,0.77817,0.6931471805599453,0.0,0.4787713303748944,0.6931471805599453,116
2216,1,17,5,47.58292,-122.33468,0.6931471805599453,1.0986122886681098,9.950895809931119,18,4.61512051684126,204499.0938,5.43,0.0,0.57545,0.42454,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,106
2217,1,17,5,47.57595,-122.33624,0.6931471805599453,1.0986122886681098,10.572265193312061,18,,1528295.75,39.25,0.0,0.59448,0.40552,0.6931471805599453,0.0,0.5352996758883972,1.0986122886681098,79
2218,1,17,5,47.57529,-122.33475,0.6931471805599453,0.6931471805599453,10.177742381673879,18,4.574710978503383,771512.6875,14.99,0.0,0.72986,0.27014,0.6931471805599453,0.0,0.6482544116692087,1.3862943611198906,93
2222,1,14,11,47.54723,-122.28455,0.6931471805599453,0.6931471805599453,10.542284138345991,34,4.48863636973214,12434593.0,413.1,0.0,0.43105,0.56895,0.6931471805599453,0.0,0.5644554862509599,1.0986122886681098,50
2225,1,3,2,47.53887,-122.37564,0.6931471805599453,1.3862943611198906,10.304777289233812,9,4.564348191467836,1274049.75,54.27,0.0,0.22781,0.77219,0.6931471805599453,0.0,0.7179568594685197,0.6931471805599453,54
2227,1,21,7,47.64,-122.39743,0.6931471805599453,0.6931471805599453,9.910512817472881,41,3.58351893845611,992794.6875,47.08,0.0,0.12328,0.87672,0.6931471805599453,0.0,0.7382878362242168,1.0986122886681098,51
2228,1,15,10,47.70281,-122.35623,0.6931471805599453,1.0986122886681098,11.182683778099651,35,,1242811.75,44.97,0.0,0.36689,0.63311,0.44678617806955095,0.36236273772834393,0.6931471805599453,0.6931471805599453,26
2231,1,17,1,47.60104,-122.30155,0.6931471805599453,1.0986122886681098,10.595484071338678,18,4.543294782270004,1508561.875,28.05,0.0,0.7481,0.2519,0.6931471805599453,0.0,0.5615510569508835,0.6931471805599453,45
2234,1,14,1,47.60009,-122.3017,0.6931471805599453,1.0986122886681098,9.961803629358965,34,2.772588722239781,1676426.5,11.69,0.0,1.0,0.0,0.6931471805599453,0.0,0.5118051438794909,1.0986122886681098,18
2235,1,18,1,47.59881,-122.30189,0.6931471805599453,0.6931471805599453,10.329767847024877,39,3.332204510175204,6058494.0,42.24,0.0,1.0,0.0,0.6931471805599453,0.0,0.6572505365621835,1.0986122886681098,36
2236,1,14,1,47.59881,-122.30189,0.6931471805599453,1.0986122886681098,10.061431030602083,34,3.258096538021482,1896626.375,13.22,0.0,1.0,0.0,0.6931471805599453,0.0,0.6003792664579359,1.0986122886681098,36
2239,3,3,0,47.6763,-122.38051,0.6931471805599453,1.3862943611198906,11.670928714112977,9,4.430816798843313,5722325.5,256.31,0.0,0.18028,0.81972,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,85
2240,1,21,0,47.67628,-122.38238,0.6931471805599453,1.0986122886681098,10.090838109351523,41,4.204692619390966,893053.1875,31.54,0.0,0.38553,0.61447,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,88
2241,1,21,0,47.6764,-122.38502,0.6931471805599453,1.3862943611198906,10.483941845626783,41,4.48863636973214,1148202.25,51.15,0.0,0.18559,0.81441,0.6931471805599453,0.0,0.5936969425291534,1.0986122886681098,87
2244,1,20,5,47.57298,-122.33644,0.6931471805599453,0.6931471805599453,10.840580412039547,17,2.3978952727983707,1206165.75,27.75,0.0,0.65253,0.34747,0.6931471805599453,0.0,0.6778507849339536,0.6931471805599453,75
2245,1,14,5,47.57044,-122.33475,0.6931471805599453,1.0986122886681098,9.994287576862567,34,3.713572066704308,1302192.875,42.66,0.0,0.44098,0.55902,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,62
2246,1,0,5,47.57227,-122.33843,0.6931471805599453,0.6931471805599453,9.69898173460629,4,4.61512051684126,150167.7969,1.6,0.0,0.92016,0.07984,0.6931471805599453,0.0,1.6089958147233072,0.6931471805599453,64
2247,1,20,5,47.57339,-122.33735,0.6931471805599453,0.6931471805599453,10.41819562981634,17,0.6931471805599453,1386445.375,9.67,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,52
2248,1,8,5,47.57506,-122.33862,0.6931471805599453,0.6931471805599453,10.47194980911048,19,,1331469.75,44.68,0.0,0.42377,0.57623,0.6931471805599453,0.0,0.2596991778152992,1.3862943611198906,64
2252,1,10,5,47.54089,-122.32323,0.6931471805599453,1.3862943611198906,10.495183233934963,19,,4653535.0,32.44,0.0,1.0,0.0,0.6931471805599453,0.0,0.6734902426505515,0.6931471805599453,54
2253,1,10,3,47.59886,-122.31678,0.6931471805599453,1.0986122886681098,10.778206008499323,23,,8163413.0,298.91,0.0,0.35749,0.64251,0.4409352067483882,0.3686904675452461,0.4811784576204715,1.0986122886681098,25
2254,1,20,3,47.59774,-122.31936,0.6931471805599453,0.6931471805599453,10.081801087932543,17,4.189654742026425,415364.5938,14.37,0.0,0.40145,0.59855,0.6931471805599453,0.0,0.569673609475192,1.0986122886681098,86
2255,1,15,9,47.67923,-122.31715,0.6931471805599453,1.3862943611198906,10.022292288301378,35,,561473.875,23.52,0.0,0.2433,0.7567,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,69
2256,1,15,9,47.67905,-122.31697,0.6931471805599453,1.6094379124341003,10.57029075775647,35,,905750.375,23.84,0.0,0.58064,0.41936,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,20
2259,1,20,5,47.5867,-122.30519,0.6931471805599453,1.0986122886681098,10.164158075741058,17,,1218112.0,8.49,0.0,1.0,0.0,0.6931471805599453,0.0,0.435133936659052,1.3862943611198906,88
2270,0,3,4,47.60776,-122.32481,0.6931471805599453,1.6094379124341003,10.738589920723442,9,4.330733340286331,2177064.75,78.19,0.22462245719360907,0.50413,0.24402,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,93
2278,1,21,10,47.70901,-122.35498,0.6931471805599453,1.0986122886681098,9.995929987925688,41,4.574710978503383,608755.375,28.78,0.0,0.1265,0.8735,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,65
2280,1,10,8,47.7162,-122.2956,0.6931471805599453,0.6931471805599453,10.142780005589708,11,,2442220.0,41.96,0.0,0.77874,0.22126,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,56
2289,1,17,11,47.56029,-122.2858,0.6931471805599453,1.0986122886681098,10.054103420843255,18,4.02535169073515,904236.0,6.3,0.0,1.0,0.0,0.6931471805599453,0.0,0.6662075453039933,0.6931471805599453,49
2292,1,20,5,47.55966,-122.33146,0.6931471805599453,0.6931471805599453,10.308985993422082,17,3.4965075614664802,2794837.0,120.72,0.0,0.21495,0.78505,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,56
2293,2,20,5,47.56522,-122.32205,0.6931471805599453,0.6931471805599453,10.71523965313516,17,,1791697.75,49.53,0.0,0.55196,0.44804,0.6931471805599453,0.0,0.3844048903765157,1.9459101490553132,54
2311,3,3,12,47.57269,-122.39673,0.6931471805599453,0.6931471805599453,10.847607436328959,9,4.477336814478207,1968907.25,64.79,0.0,0.43784,0.56216,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,54
2314,1,8,3,47.61376,-122.33445,0.6931471805599453,3.6888794541139363,13.887415319115817,15,4.189654742026425,26416770.0,449.59,0.0,0.78223,0.21777,0.6395670628576839,0.09924787145605782,0.2545724484978591,1.3862943611198906,7
2324,1,19,7,47.65019,-122.36173,0.6931471805599453,1.0986122886681098,11.717334618228188,2,,16378152.0,588.25,0.0,0.37265,0.62735,0.6931471805599453,0.0,0.6007961182457393,1.0986122886681098,57
2325,0,19,7,47.65019,-122.36173,2.70805020110221,1.0986122886681098,13.19375523568666,2,,90609640.0,3768.66,0.0,0.24963,0.75037,0.6931471805599453,0.0,0.6901878059272935,0.6931471805599453,71
2328,1,17,8,47.70868,-122.30089,0.6931471805599453,1.6094379124341003,10.04424899524437,18,4.3694478524670215,1027230.875,14.64,0.0,0.84231,0.15769,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,36
2330,1,11,5,47.56173,-122.32885,0.6931471805599453,0.6931471805599453,10.213322429629041,30,,2470642.0,17.22,0.0,1.0,0.0,0.6931471805599453,0.0,0.5916403410557101,1.3862943611198906,49
2331,1,20,5,47.56318,-122.32889,0.6931471805599453,0.6931471805599453,10.359962581552038,17,2.5649493574615367,3064039.5,125.59,0.0,0.26272,0.73728,0.6931471805599453,0.0,0.7155591456693114,0.6931471805599453,54
2332,1,20,5,47.56362,-122.32876,0.6931471805599453,0.6931471805599453,10.021714933900778,17,4.060443010546419,177812.7969,1.24,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,60
2333,1,20,5,47.56424,-122.32902,0.6931471805599453,0.6931471805599453,10.59625966276599,17,4.330733340286331,1073156.375,36.82,0.0,0.40749,0.59251,0.6931471805599453,0.0,0.5765628012279502,1.0986122886681098,60
2338,3,3,4,47.62442,-122.31838,0.6931471805599453,1.0986122886681098,11.208707423878348,9,4.532599493153256,2556131.0,94.85,0.0,0.34682,0.65318,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
2342,1,21,4,47.62322037,-122.320017,0.6931471805599453,0.6931471805599453,10.18267111473301,41,4.5217885770490405,719905.1875,27.93,0.0,0.31028,0.68972,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,110
2355,3,3,9,47.68503,-122.28267,0.6931471805599453,0.6931471805599453,10.682330661929695,9,4.430816798843313,1436773.875,24.63,0.0,0.77961,0.22039,0.6931471805599453,0.0,0.7134986768078428,0.6931471805599453,55
2357,1,15,5,47.59291,-122.31042,0.6931471805599453,1.0986122886681098,10.268165387743457,35,,1143826.625,29.44,0.0,0.59332,0.40668,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,60
2359,1,3,1,47.61791,-122.28594,1.6094379124341003,1.0986122886681098,10.25769445336048,9,4.532599493153256,1162561.125,28.64,0.0,0.61718,0.38282,0.6931471805599453,0.0,0.7377524096150654,0.6931471805599453,7
2379,1,13,6,47.62902,-122.33173,0.6931471805599453,1.0986122886681098,10.185654444299798,33,,3717064.0,97.27,0.0,0.58394,0.41606,0.6931471805599453,0.0,0.4137903568541545,1.0986122886681098,38
2380,1,8,6,47.62774,-122.33384,0.6931471805599453,1.0986122886681098,10.45276436267637,33,,15480681.0,515.71,0.0,0.42907,0.57093,0.4417070300906218,0.367860155577032,0.5156698714288671,1.3862943611198906,28
2381,1,10,7,47.62643,-122.33946,0.6931471805599453,1.0986122886681098,10.177362240256695,21,,3537841.5,116.94,0.0,0.43471,0.56529,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,95
2382,1,13,6,47.63734,-122.33988,0.0,1.0986122886681098,10.436260560784943,33,,6584966.5,226.81,0.0,0.40459,0.59541,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,54
2383,1,17,6,47.63614,-122.33982,0.6931471805599453,1.3862943611198906,10.058609189403429,18,4.356708826689592,840549.375,5.86,0.0,1.0,0.0,0.6931471805599453,0.0,0.6618319366775148,0.6931471805599453,67
2384,1,17,7,47.63575,-122.33895,0.6931471805599453,1.6094379124341003,10.336600252573104,18,3.4339872044851463,3542708.5,101.21,0.0,0.53188,0.46812,0.6931471805599453,0.0,0.6671162978854974,1.0986122886681098,51
2385,1,10,9,47.67642,-122.3035,0.6931471805599453,0.6931471805599453,9.920000460910341,19,,392683.6875,10.99,0.0,0.54478,0.45522,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,70
2392,1,21,1,47.61118,-122.288,0.6931471805599453,0.6931471805599453,9.992001966066868,41,4.61512051684126,317794.4063,13.09,0.0,0.2582,0.74179,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
2394,1,8,9,47.66827,-122.29978,0.6931471805599453,1.6094379124341003,10.382296054868503,15,,1391714.25,34.62,0.0,0.61195,0.38805,0.5786506135445105,0.1958710135771148,0.329526743859718,1.6094379124341003,19
2398,1,5,3,47.60449,-122.33803,0.6931471805599453,2.6390573296152584,12.63641896632877,18,,9512829.0,66.32,0.0,1.0,0.0,0.548075164665891,0.2390798906125635,0.42402513362907446,1.6094379124341003,33
2402,1,15,7,47.64633,-122.3508,0.6931471805599453,1.0986122886681098,10.250970378105945,35,,430308.9063,11.85,0.0,0.55421,0.44579,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,98
2403,1,2,3,47.60154,-122.3352,0.6931471805599453,1.6094379124341003,10.725489582719506,8,4.356708826689592,2799595.0,122.0,0.28980731252841296,0.38204,0.28179,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,102
2404,1,17,3,47.60106,-122.33458,0.6931471805599453,1.791759469228055,10.555213600795284,18,,2058532.875,14.35,0.0,1.0,0.0,0.6931471805599453,0.0,0.5666765165059963,1.0986122886681098,116
2406,1,17,3,47.60149,-122.33458,0.6931471805599453,1.6094379124341003,10.664410197176586,18,,1544501.75,46.53,0.0,0.49817,0.50183,0.6931471805599453,0.0,0.4469268979157589,1.0986122886681098,116
2407,1,8,3,47.6005,-122.33514,0.0,1.791759469228055,10.961295207644392,32,,6983736.0,223.36,0.0,0.45791,0.54209,0.6931471805599453,0.0,0.3914811196520121,1.6094379124341003,11
2409,1,17,3,47.60023,-122.33459,0.6931471805599453,1.6094379124341003,10.413342705547674,18,,1287497.375,18.76,0.0,0.83534,0.16466,0.6931471805599453,0.0,0.5877699980965619,1.6094379124341003,116
2410,1,2,3,47.60035,-122.33379,0.6931471805599453,1.3862943611198906,10.144510313937575,8,4.605170185988092,503744.6875,3.51,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
2411,1,10,3,47.59976,-122.33514,0.6931471805599453,1.3862943611198906,10.007892611890918,19,,188745.7031,7.05,0.0,0.34148,0.65852,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
2412,1,20,7,47.64306,-122.34219,0.6931471805599453,1.0986122886681098,10.292111643448266,17,,3768900.5,50.05,0.0,0.8633,0.1367,0.6931471805599453,0.0,0.5125241804015721,1.0986122886681098,48
2413,1,20,6,47.64793,-122.34358,0.6931471805599453,0.6931471805599453,10.045464431431677,17,3.332204510175204,466672.6875,3.25,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,78
2415,1,14,9,47.66097,-122.3192,0.6931471805599453,0.6931471805599453,10.737700173374677,34,4.418840607796598,1582655.875,20.66,0.0,0.86821,0.13179,0.6931471805599453,0.0,0.6925069756725221,0.6931471805599453,86
2432,1,7,9,47.67437,-122.3181,0.6931471805599453,1.0986122886681098,10.068832485122966,14,4.290459441148391,817409.625,6.53,0.0,0.97797,0.02203,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,46
2438,1,17,3,47.59938,-122.33328,0.6931471805599453,1.3862943611198906,10.245053934794061,18,4.574710978503383,847097.8125,34.08,0.33797111274494884,0.48885,0.10906,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
2439,1,17,3,47.59954,-122.33327,0.6931471805599453,1.3862943611198906,10.266775581745106,18,,2615973.5,124.59,0.17514587304485907,0.21873,0.58985,0.6931471805599453,0.0,0.35638690245876803,1.3862943611198906,116
2440,1,17,3,47.59979,-122.33318,0.6931471805599453,1.6094379124341003,10.572111481163375,18,4.605170185988092,713326.875,13.69,0.0,0.73507,0.26493,0.6931471805599453,0.0,0.5987870493165347,1.0986122886681098,114
2441,1,17,3,47.60071,-122.33377,0.0,1.3862943611198906,10.76248809718272,18,4.07753744390572,2092696.0,63.81,0.0,0.76341,0.47394,0.6931471805599453,0.0,0.4061915108804433,1.0986122886681098,107
2442,2,10,4,47.61492,-122.31728,0.6931471805599453,1.0986122886681098,11.02810866038529,19,,4199443.0,69.53,0.0,0.79226,0.20774,0.4456789177214668,0.36356614497645834,0.4631992820923517,1.0986122886681098,90
2443,1,17,4,47.61459,-122.31724,0.6931471805599453,1.3862943611198906,10.332701738815134,18,,1288669.5,25.53,0.0,0.72174,0.27826,0.6931471805599453,0.0,0.6767382880258966,1.0986122886681098,99
2444,1,8,4,47.61428,-122.31726,0.6931471805599453,1.0986122886681098,9.935034668034257,34,,412562.4063,2.88,0.0,1.0,0.0,0.6931471805599453,0.0,0.38688013916505865,1.3862943611198906,100
2445,1,8,4,47.61421,-122.3193,0.6931471805599453,1.0986122886681098,10.460671815280136,34,,1333289.625,9.29,0.0,1.0,0.0,0.6931471805599453,0.0,0.357072864757741,1.3862943611198906,104
2446,1,17,4,47.61508,-122.31845,0.6931471805599453,1.3862943611198906,9.947408739594056,18,,964923.8125,17.79,0.0,0.75161,0.24839,0.6931471805599453,0.0,0.3984069242962576,1.3862943611198906,110
2447,1,14,4,47.61478,-122.31847,0.6931471805599453,1.0986122886681098,10.517077324312647,34,4.61512051684126,336745.4063,2.35,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,100
2448,1,17,4,47.61435,-122.31859,0.6931471805599453,1.3862943611198906,10.037450102199095,18,,1153690.125,20.76,0.0,0.761,0.239,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,103
2449,1,14,4,47.61466,-122.31984,0.6931471805599453,0.6931471805599453,10.316953898529778,34,4.3694478524670215,1264626.875,18.19,0.0,0.83927,0.16073,0.6931471805599453,0.0,0.7251205411360697,1.0986122886681098,96
2450,1,6,4,47.61427,-122.31977,0.6931471805599453,1.3862943611198906,10.376642461280849,15,,108200.3984,5.22,0.0,0.10508,0.89491,0.6931471805599453,0.0,0.5108276237639907,1.0986122886681098,106
2454,1,10,9,47.65729,-122.31937,0.6931471805599453,1.0986122886681098,10.260707348016298,19,,5078204.0,35.4,0.0,1.0,0.0,0.6931471805599453,0.0,0.6654110662131404,0.6931471805599453,54
2457,1,2,3,47.59766,-122.32394,0.6931471805599453,1.3862943611198906,10.268165387743457,8,,4644346.0,190.45,0.0,0.26232,0.73768,0.6931471805599453,0.0,0.5596157879354227,1.0986122886681098,108
2460,1,17,3,47.59644,-122.32415,0.6931471805599453,1.3862943611198906,10.468886585227278,18,1.0986122886681098,3605755.5,25.14,0.0,1.0,0.0,0.6931471805599453,0.0,0.5236806428159407,1.0986122886681098,37
